epoch,total_loss,task_loss,distill_loss,intermediate_loss,val_psnr,lr,alpha,beta
467,0.009886249601840973,0.013283937256783247,0.0023172863549552856,0.20856379002332687,38.1184719580029,0.0001,0.5,0.01
468,0.009381276834756137,0.012517960276454687,0.002167876756284386,0.20383584201335908,38.14376421724086,0.0001,0.5,0.01
469,0.009218640280887485,0.012282360792160035,0.0021024655958171933,0.20262270778417588,38.11601246193669,0.0001,0.5,0.01
470,0.009492989806458354,0.012730116974562406,0.002199158336734399,0.20283522605895996,38.11684052924953,0.0001,0.5,0.01
471,0.0092825095821172,0.012222561240196227,0.0022348878090269865,0.20537851333618165,38.1114279352634,0.0001,0.5,0.01
472,0.009397341758012772,0.012599907768890261,0.0021955576259642838,0.19996091097593308,38.12795061225615,0.0001,0.5,0.01
473,0.009849312053993343,0.013310245489701628,0.0022996366024017334,0.20443711131811143,38.111550906725725,0.0001,0.5,0.01
474,0.009308621305972337,0.012438811650499702,0.0021279435337055474,0.20252437621355057,38.11793144390672,0.0001,0.5,0.01
475,0.009782295674085617,0.013064468670636415,0.0023279058863408864,0.2086108535528183,38.08591059481858,0.0001,0.5,0.01
476,0.009355603419244289,0.01249277767725289,0.0021528084157034755,0.20328104078769685,38.121096101273245,0.0001,0.5,0.01
477,0.00988106963224709,0.013306949203833938,0.002297383482800797,0.2078903356194496,38.11945977231373,0.0001,0.5,0.01
478,0.009523042039945721,0.012652647905051708,0.0022437491943128407,0.20748435765504836,38.10939033320732,0.0001,0.5,0.01
479,0.009346307730302214,0.012499603861942887,0.0021218549273908137,0.20355783820152282,38.114436626842824,0.0001,0.5,0.01
480,0.009308481579646468,0.012486603409051895,0.0021288395836018027,0.20007600784301757,38.131274835767826,0.0001,0.5,0.01
481,0.009788429224863648,0.013202322572469711,0.002289931953419,0.2042302006483078,38.13593298886623,0.0001,0.5,0.01
482,0.009953963216394185,0.013290083780884743,0.0023872635792940855,0.2115289694070816,38.105814493129415,0.0001,0.5,0.01
483,0.009375797742977738,0.01247899885289371,0.002179419961757958,0.2046588373184204,38.126940926096204,0.0001,0.5,0.01
484,0.009767342237755655,0.013103865534067154,0.0022852793242782356,0.20727698206901551,38.11317690864807,0.0001,0.5,0.01
485,0.009882444795221091,0.01328079165890813,0.00235212214756757,0.20659879177808763,38.127258095611175,0.0001,0.5,0.01
486,0.009087790586054325,0.012061465196311474,0.0020833841129206123,0.201536605656147,38.127298291052554,0.0001,0.5,0.01
487,0.00976350856013596,0.012712606452405453,0.0024047721666283907,0.2204819229245186,38.12699927153227,0.0001,0.5,0.01
488,0.009502596044912935,0.012574914461001754,0.0023005404812283816,0.20648686051368714,38.13079321103361,0.0001,0.5,0.01
489,0.009594203131273389,0.012633389327675104,0.0023003367288038134,0.21273400962352754,38.100201210332024,0.0001,0.5,0.01
490,0.009248104123398661,0.012265408020466566,0.0021393898176029326,0.2045705211162567,38.11427006601373,0.0001,0.5,0.01
491,0.00955153001472354,0.01290086979046464,0.002170894588343799,0.2015647867321968,38.125146595647706,0.0001,0.5,0.01
492,0.009449937073513865,0.012435807511210442,0.00226590835954994,0.20990791738033296,38.13332697104997,0.0001,0.5,0.01
493,0.009913730910047889,0.012858176743611694,0.002456300378544256,0.22564923912286758,38.11438319257392,0.0001,0.5,0.01
494,0.009814260574057699,0.013022371437400579,0.00235932360868901,0.21234130203723908,38.13358943023114,0.0001,0.5,0.01
495,0.009891592981293797,0.013243733495473862,0.0023480712226592003,0.20956906914711,38.12077579396894,0.0001,0.5,0.01
496,0.009425871325656771,0.012718500327318907,0.0021047603141050785,0.20142410546541215,38.135485047239605,0.0001,0.5,0.01
497,0.009592063706368208,0.012840495966374875,0.002203581677749753,0.2070024961233139,38.12748147653683,0.0001,0.5,0.01
498,0.00944011639803648,0.01270960952155292,0.0021607471944298596,0.20049380987882615,38.09884887560832,0.0001,0.5,0.01
499,0.009751846063882113,0.013029244374483823,0.0022928502107970416,0.2090798768401146,38.13661809204091,0.0001,0.5,0.01
500,0.009485862255096435,0.012806252436712384,0.0021146326954476534,0.20254197776317595,38.13780213144885,0.0001,0.5,0.01
