epoch,total_loss,task_loss,distill_loss,intermediate_loss,val_psnr,lr,alpha,beta
135,0.29606595933437346,0.013252886906266213,0.0027810465707443655,0.2880489939451218,38.05517298764141,0.0001,0.5,1.0
136,0.28919907987117766,0.013319102432578802,0.002807703767903149,0.28113567739725115,38.05631751173442,0.0001,0.5,1.0
137,0.28558156520128253,0.012687971238046885,0.0027196574793197214,0.27787775069475174,38.05687477961127,0.0001,0.5,1.0
138,0.2800074788928032,0.012332186521962284,0.002543885966297239,0.2725694423913956,38.05698827999722,0.0001,0.5,1.0
139,0.28795056462287905,0.012989288764074444,0.0027648395230062306,0.2800734996795654,38.0750968153211,0.0001,0.5,1.0
140,0.2885791519284248,0.013016109839081764,0.0028121611895039677,0.28066501587629317,38.06028945853171,0.0001,0.5,1.0
141,0.28477778762578965,0.012603529710322619,0.002683737997431308,0.2771341547369957,38.06582861682848,0.0001,0.5,1.0
142,0.2894403392076492,0.013043366130441427,0.0027542749023996295,0.28154151678085326,38.057829347909404,0.0001,0.5,1.0
143,0.2865789955854416,0.012662793323397637,0.002696925650816411,0.27889913886785506,38.07456702780935,0.0001,0.5,1.0
144,0.28732573986053467,0.012961649261415005,0.002705507481005043,0.2794921627640724,38.05056330936105,0.0001,0.5,1.0
145,0.2819033095240593,0.012798992227762937,0.002596291166264564,0.27420566767454146,38.051386379384844,0.0001,0.5,1.0
146,0.28704885542392733,0.013191538229584694,0.0027941567962989212,0.27905600994825364,38.05242891881826,0.0001,0.5,1.0
147,0.28477965235710145,0.013253093454986811,0.002732832592446357,0.27678668856620786,38.051667775085775,0.0001,0.5,1.0
148,0.28495890587568284,0.012728042490780354,0.0026413412019610405,0.27727421253919604,38.0563278586818,0.0001,0.5,1.0
149,0.2841260796785355,0.01267332018353045,0.002704759198240936,0.2764370396733284,38.05939297459141,0.0001,0.5,1.0
150,0.28731911748647687,0.012962225610390305,0.002702320725657046,0.2794868433475494,38.06707309286231,0.0001,0.5,1.0
151,0.27964635372161867,0.012482824195176363,0.002617800603620708,0.2720960411429405,38.06092072120781,0.0001,0.5,1.0
152,0.28241515040397647,0.012927859891206026,0.0027049103355966508,0.27459876537322997,38.04232578232416,0.0001,0.5,1.0
153,0.2859248775243759,0.01307427354156971,0.002763883655425161,0.2780058002471924,38.054855175794195,0.0001,0.5,1.0
154,0.2850215929746628,0.013034102823585272,0.0026309416955336926,0.2771890723705292,38.061583317768005,0.0001,0.5,1.0
